reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
556affc5-630b-4b90-8e57-2fc08f68a79c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Salah satu exchange terbaik, depo awal mudah bisa lewat bank nasional, WD nya juga bisa ke bank nasional juga. Pilihan token serta koin nya banyak. UI nya juga simple mudah dipahami. Patut pokoknya.",5,0,1.8.0,2022-06-28 14:08:16,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2022-06-28 21:38:10,1.8.0
bd8d76f6-66ba-4b5b-88fe-d3ca1708c20a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wah.. mantap banget aplikasi tokocrypto ini.. transaksi sangat mudah dan tampilannya sangat bagus. Makasih tokocrypto sudah memberikan pengalaman terbaik saya dalam investasi crypto. Sukses terus tokocrypto,5,0,1.8.0,2022-06-28 20:13:56,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-06-28 21:10:24,1.8.0
07ebecaa-06d1-4dc4-b5ba-13e33685e0c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kebanyakan fitur tapi tidak memaksimalkan fitur yang sudah di buat , konversi saldo kecil sudah 5 bulan tidak bisa di gunakan dan saat di tanyakan sedang dalam pengembangan .. sekelas tokocrypto perlu berapa lama untuk fix kan fitur konfeksi ? 👎👎👎",1,18,1.2.3,2021-10-14 13:05:01,"Hai, terima kasih telah menggunakan Tokocrypto dan mohon maaf atas ketidaknyamanan yang dialami. Untuk menindaklanjuti kendala yang dialami, mohon bantuannya untuk menginformasikan alamat email yang digunakan melalui email support kami di support@tokocrypto.com ya.",2021-10-14 15:03:44,1.2.3
897e1e10-a0f2-4770-aad5-efd413aab3cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebagai pemula yang baru masuk di dunia trading, apk ini sangat ngebantu banget apalagi fee nya yang rendah, pilihan koinnya juga banyak dan yang paling penting gampang banget di pake sama user",5,0,1.8.0,2022-08-30 11:27:18,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-08-30 12:49:57,1.8.0
d7b0ddfc-eb60-4d31-8238-d20ddb2da789,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa saya tidak bisa melakukan withdraw token saya di tokocrypto? Padahal semua verifikasi keamanan sudah saya isi.,1,0,2.11.2,2024-08-12 14:16:45,,,2.11.2
d60fdfbb-105e-41b3-bad6-af80e0c93a56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tokocrypto ada marketplace kripto terbaik dan tepat untuk pemula maupun trader lama. Kenapa? Karena banyak ke unggulan tokocrypto di banding aplikasi lain mulai dari fee yg lebih rendah, banyak pilihan koinnya, security data yang lebih baik dari aplikasi lain dan masih banyak ke unggulan lainnya.",5,0,,2022-08-12 19:35:50,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-08-12 22:23:43,
6445b43d-ffb0-49d7-8b88-46a2ce89c255,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jaringannya cepat, tidak banyak maintenance seperti lapak sebelah👀 Coin yang tersedianya juga lumayan banyak. Pokoknya the best dah untuk tokocrypto. Recommended banget buat trading crypto 🙌 Salam to the moon🚀",5,0,1.1.6,2021-05-11 16:36:43,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2021-05-13 14:39:51,1.1.6
cbaf8fed-5d46-4b66-90bb-9b8a6a7d7cb6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik utk jual beli Cryptocurency,5,0,2.14.1,2024-12-03 19:05:42,,,2.14.1
8aabac62-1493-4c7b-b482-19ab700b5b0e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi ini v 1.2.3 masih ada bug nya, pembelian dan penjualnya nya bisa delay sampai beberapa jam baru masuk ke wallet. Jd sebelum versi baru update, lebih baik jangan trading menggunakan aplikasi.",1,5,1.2.3,2021-09-30 15:28:31,"Hai, terima kasih telah menggunakan Tokocrypto dan mohon maaf atas ketidaknyamanan yang dialami. Untuk menindaklanjuti kendala yang dialami, mohon bantuannya untuk menginformasikan alamat email yang digunakan melalui email support kami di support@tokocrypto.com ya.",2021-10-01 04:05:04,1.2.3
c88f9f1a-8e40-498f-885e-d6c33c86a42e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk bagus buat yang ingin terjun ke dunia trading, UI yang sangat simple dapat memudahkan pengguna, koin"" pun cukup banyak sehingga bisa mengeksplor berbagai koin, trus kemanan sangat terjamin, dan trading feenya yang rendah, bisa membuat keuntungan jadi tinggi",5,0,1.8.0,2022-08-15 23:12:04,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-08-15 23:17:46,1.8.0
ef368291-3204-4ecc-a6b1-65f939e78ea5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,selama ini nyaman pakai excnge ini tapi sekarang mulai jenuh krna fitur kovert di hentikan padahal itu sangat bermanfaat event saja banyak setiap update tetapi konvert saldo kecil sampai sekrang udh 3 bulann di tunggu kecewa dari smuanya memng bagus tapi kendala hanya di saldo kecil..,1,0,1.3.1,2021-11-25 21:03:56,"Hai, terima kasih telah menggunakan Tokocrypto dan mohon maaf atas ketidaknyamanan yang dialami. Untuk menindaklanjuti kendala yang dialami, mohon bantuannya untuk menginformasikan alamat email yang digunakan melalui email support kami di support@tokocrypto.com ya.",2021-11-25 23:56:16,1.3.1
ec035b31-cba9-4e30-8962-c7aa2a7e7bbb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi yg sangat rekomeded buat kalian pejuang kripto,selain mudah di gunakan fiturnya nya juga lengkap. biaya administrasinya juga pas di kantong. Dan pastinya aman karena sudah terdaftar di Bappebti. Salam cuan masbro 👍👍",5,0,,2022-06-28 14:13:24,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2022-06-28 21:40:20,
50a2fe84-27d7-4d51-926e-c65c7390c130,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tokocrypto adalah salah satu platform jual beli crypto terbaik. UI sederhana dan menarik serta mudah dipahami. Customer Service yang baik dan selalu aktif membantu pengguna. Deposit dan withdraw sangat mudah. Terima kasih Tokocrypto ❤❤❤,5,0,,2021-12-09 14:51:43,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2021-12-09 20:06:45,
bf9928be-2e4c-4fe9-8c05-467e53fa3f8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Seriusan temen gue nge rekomendasiin ni aplikasi tranding katanya si yg paling lengkap. pas gue coba, beneran dong lengkap bangettt udah gitu aplikasinya gampang banget dipake, enakin banget !! Kalian harus cobain juga sii..",5,0,2.10.3,2024-05-25 19:57:36,,,2.10.3
946e6bd3-d044-4cb2-a98d-bcc1f076b6c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi nyaa baguss banget, praktis juga, rekomendasi banget sih",5,0,2.12.0,2024-09-22 12:38:49,,,2.12.0
9a3c28f2-c627-4ebc-a444-fc5e481707ae,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pengalaman saya pakai aplikasi ini sangat memuaskan. Menu simple gak ribet,fee rendah, banyak pilihan koin kriptonya dan asiknya lagi aset kita terjamin keamanannya karena sudah ada izin dari BAPPEBTI. Jadi aman banget ya...",5,0,1.8.0,2022-08-04 14:49:05,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-08-04 15:02:58,1.8.0
b8e2bc5b-ffc4-4bfd-898d-d9bfe42a319d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Untuk para pemuda, daripada kalian menghabiskan uang kalian dengan hal hal yang tidak jelas, sisihkan sebagian gaji mu untuk investasi, dan disini di tokocrypto cocok buat investasi cara nya mudah gampang dan moderen,, keren dah pokok nya",5,0,1.1.6,2021-04-29 23:32:56,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2021-04-30 13:42:27,1.1.6
2ec62a04-b55f-4f28-aba5-425898d6271f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi crypto exchange yang recommended sih menurut saya, cocok buat pemula maupun yg udh pro trading yang ingin jual beli altcoin. User interface yg simpel dan praktis membuat transaksi mudah dan tanpa kendala",5,0,,2020-11-16 12:49:32,"Hai Asrof, terima kasih banyak atas ulasan positifnya! kami senang dapat melayani Anda. Yuk, gunakan terus aplikasi kami dan manfaatkan fitur-fitur yang tersedia! Jika Anda membutuhkan bantuan, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami senang dapat membantu Anda! Cheers, Salam to the moon!",2020-11-16 12:52:35,
3a9b61b6-a941-4106-9ba0-d59442bc3efb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tokocrypto exchange terbaik no. 1 di Indonesia karena tokocrypto disupport langsung oleh exchange terbesar no. 1 di dunia. dengan tampilan interface yg sangat baik, kyc mudah dan cepat, banyak pilihan deposit via bank maupun e-wallet, biaya fee rendah, deposit serta withdraw cepat, banyak pilihan coin maupun token, nft marketplace dll. Pengalaman saya sangat puas dengan pelayanan dan kinerja tokocrypto. Harapan saya tokocrypto semakin besar dan jaya. Makasih tokocrypto",5,0,,2022-06-28 23:51:33,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-06-29 00:25:21,
22904d5b-795f-4938-950d-e2cdd3d84861,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"GOOD JOB!! MANTAP!! Sangat gampang dipakai buat pemula yang mau memulai investasi crypto, pilihan coin juga banyak sekali, dan terpenting fee nya murah banget. Ditambah lagi aplikasi ini di dukung smartchain no.1 dunia yaitu BINANCE. Dan pastinya coin TKO nantinya memiliki liquiditas yanh sangat tinggi...TKO TO THE MOON⭐⭐⭐⭐⭐",5,0,1.1.3,2021-03-20 11:49:54,"Hai. Terima kasih atas ulasannya. Nikmati Aplikasi dan terus dukung kami ya :) Apabila membutuhkan bantuan atau memilki saran jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan sangat senang mendengar saran dari Anda! Cheers, salam to the moon!",2021-03-22 10:02:55,1.1.3
344d633c-f0ce-48c5-9c4d-80d15f4eb8e7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akhirnya saya menggunakan kembali app trading crypto buatan indonesia,setelah dulu saya pernah,kecewa dgn app crypto buatan indonesia yg msh mengalami bug dan harga nya yg tidak realtime,saya menggunakan tokocrypto krn saya merasakan kemudahan dan kelancaran dlm bertransaksi crypto. kemudahan & kelancaran itu sendiri karna, tokocrypto sendiri bekerja sama dengan BINANCE yg merupakan app crypto no.1 didunia,saya harap dgn hadirnya tokocrypto ini seluruh warga Indonesia mulai invest dicrypto:)",5,0,1.1.3,2021-03-18 07:28:24,"Terima kasih telah meluangkan waktu untuk menilai kami. Feedback dari Anda sangat membantu kami untuk terus maju dan memberikan yang terbaik. Cheers, Salam to the moon :)",2021-03-18 07:52:33,1.1.3
0b98fcce-3227-40fc-bc68-0c051755c294,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tokocyrpto, aplikasi cryptocurrency terbaik bagi pemula maupun profesional, karena mudah dipahami dan sangat cepat dimengerti. Tampilan yang modern, serta fitur-fitur ke kinian dan ke akuratan waktu yang tepat adalah kunci utama dalam cryptocurrency. Untuk kedepannya semoga tokocyrpto lebih maju dan berkembang serta coin tko tembus 10 dollar🙏",5,0,1.1.6,2021-04-29 00:17:35,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2021-04-29 01:12:31,1.1.6
1b95cdfa-1619-4e3b-92e9-2b896cb1cf58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini menang biaya aja emang 10rb saja fee nya. Tapi pasilitasnya sangat membuat ribet dan repot bagi para penggunanya. Hass transaksi atau TX Id gak bisa dicopy dan WD diatas jam 01:00 pasti masuknya lama sekali. Apliaksi ini saat ini tdk sya recomendasikan bagi temen2 yg punya trasaksi Besar krn pakai TKO lambat dan ribet Dev nya gak mau ikuti excange tetangga yg mmg lebih besar biayanya tapi lebih simple dan cepat. Intinya gak recomlah bagi teman2 trader utk saat ini. Devnya gak peka,1,7,2.2.0,2023-06-04 02:46:28,,,2.2.0
7d69355e-fcb6-4dcb-8924-38ddf2b41309,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi yang sangat bagus dan sudah mendapat isin dari OJK.. semoga Tokocrypto terus mengembangkan kegunaan2 yang baru di aplikasinya dan mengadakan kembali lock TKO dan konversi coin kecil ke TKO.. dan semoga Tokocrypto kedepannya bisa lebih maju lagi dalam segala hal dan bisa menjadi Exchange nomor 1 di Asia Tenggara dan Asia.. Salam to the moon..,5,0,,2021-10-25 22:21:58,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2021-10-26 06:39:51,
a90ae049-6d0d-458c-9683-eea6efb4855f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya baru mau daftar, lalu saya uninstal karena setiap memasukkan kode undangan selalu salah 4x berturut. Dari hal kecil seperti ini tidak dikontrol bagaimana saya percaya aplikasi ini untuk menjamin simpanan saya. Terima kasih atas pengalamannya.",3,1,,2021-04-11 09:57:52,"Hai, terima kasih telah menggunakan Tokocrypto dan mohon maaf atas ketidaknyamanan yang dialami. Untuk menindaklanjuti kendala yang dialami, mohon bantuannya untuk menginformasikan alamat email yang digunakan melalui email support kami di support@tokocrypto.com ya.",2021-04-11 13:11:43,
566026e5-c5cc-4b85-90cd-5de4b70a62bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Exchange crypto yg sangat mudah & simple terutama bagi pemula. Sangat mudah untuk deposit karena tersedia beberapa opsi , poin ini sih yg paling aku suka. Untuk pilihan koinnya juga cukup variatif. Banyak eventnya, jadi bikin semangat buka aplikasi tiap hari. Kadang sehari bisa berkali-kali buka aplikasi ini buat liat². Tampilannya juga mudah dimengerti, gaterlalu ribet",5,19,1.8.0,2022-06-28 15:06:53,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-06-28 21:26:00,1.8.0
f545b309-7679-4f0d-8df0-81b9f4eec794,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terima kasih tokocrypto, pengalaman berselancar mencari cuan,. Semua bermula dari sini, saya bisa membelikan adik saya motor pcx dari hasil trading ditokocrypto, dengan biaya transaksi dan withdraw yang murah banget, wd cuma Rp. 5500 (brapapun nominalnya).",5,0,,2021-10-07 14:50:02,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2021-10-07 15:55:55,
4962c863-fb40-44d1-b5e2-9e65cc433e4f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tokocrypto? Aplikasi trading yang super friendly itu yaaa... Aku udah pakai hampir 3 bulanan lebih, bertahan sampai 3 bulan lamanya pastinya banyak sekali hal-hal yang pernah saya alami. But, Aplikasi ini cocok banget buat kalian semua para trader pemula maupun yang udah professional. So.. tunggu apa lagi buruan di coba yaa...😁",5,1,1.12.0,2023-03-27 19:50:05,,,1.12.0
cccf3c34-e062-41a9-a03f-bc7fc850a69f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya rasa ini adalah langkah yang cukup bagus untuk membangun sebuah aplikasi exchange sendiri yang berasal dari indonesia, karena diindonesia banyak para pemain cryptocurreny dan di masa pandemi seperti ini begitu meningkat jumlah pemain cryptocurrency, dengan adanya Tokocrypto memudahkan warga indonesia bertransaksi digital coin tanpa takut datanya disalah gunakan, karena aplikasi ini berasal dari indonesia dan untuk konfirmasi KYC pun sangat mudah hanya ada 2 level.",5,0,1.1.3,2021-03-21 16:14:01,"Terima kasih telah meluangkan waktu untuk menilai kami. Feedback dari Anda sangat membantu kami untuk terus maju dan memberikan yang terbaik. Cheers, Salam to the moon :)",2021-03-22 09:53:54,1.1.3
11b64288-d133-4497-99e2-22013b66da58,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren... Aplikasi yg ringan dan mudah di mengerti Untuk pemula seperti saya Dan sistem tampilan trading yg mudah di mengerti Jadi semangat untuk belajar #Salamtothemoon,5,0,,2021-03-25 13:42:07,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2021-03-25 19:18:56,
b5b8d3e0-23c7-4529-b1c1-ac1dac377ec0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat fantastik aplikasi tokocrypto sebagai exchanger di Indonesia,aplikasinya mudah dipahami.mekanisme dan regulasi yg simple sehingga mudah dicerna baik investor pemula maupun professional.keamanan tidak diragukan dimana ter integrasi dengan akun binance.crypto yg diperjualbelikan juga termasuk koin koin yg ber fundamental bagus,sehingga excanger tokocrypto pilihan no.1 di indonesia.Maju terus tokocrypto dengab inovasi inovasi terbaik.salam sukses!!",5,0,1.8.0,2022-06-28 23:32:32,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-06-28 23:47:46,1.8.0
7cbb23ee-c5a0-43d2-ac41-52e247e3ab66,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tokocrypto sangat rekomendasi buat para pemula seperti saya yang baru terjuan ke dunia crypto, KYC cepat, usernya friendly, deposit mudah maupun withdraw pun cepat masuk rekening😁, dan tampilannya yang mudah dipahammi, serta order pricenya cepat ga lemot kaya exchange lain😁, dan yang paling kusuka biaya fee nya murah cuma 5000 🤩, semoga tokocrypto jadi platform crypto exchange nomor 1 di indonesia dan jangan lupa #SALAM PROFIT🙏",5,0,1.1.6,2021-04-29 18:57:57,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. kami akan senang mendengar saran dari Anda! Cheers, salam to the moon!",2021-04-29 19:17:25,1.1.6
5a3195d5-65cb-4d31-a726-6d0d39ceeaa8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya termasuk orang yang awam tentang ""trade btc & crypto "" tetapi aplikasi ini sangat memudahkan saya sebagai pemula, fitur yang sangat lengkap, dan aplikasi ini tidak mempersulit saya untuk menggunakannya, dan yang paling penting withdraw nya sangat gampaang, terimakasih developer.",5,0,2.10.3,2024-06-07 20:04:12,,,2.10.3
815a7b3d-abdd-4138-b8d0-a179566fdcbe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seminggu yang lalu download aplikasi ini dan langsung saya pakai untuk trading. Asik sih trading pakai aplikasi ini pilihan koinnya banyak dan UI simple tapi bagus banget. Dan saya lihat juga tokocrypto sudah terdaftar juga ya di BAPPEBTI jadi aman banget ya. Security data juga kalo saya lihat bagus sih tampak sekali kalo tokocrypto ini di kelola secara profesional.,5,0,1.8.0,2022-08-31 09:39:47,"Terima kasih atas penilaiannya. Yuk, nikmati terus Aplikasi kami. Jika Anda membutuhkan bantuan atau memiliki saran, jangan ragu untuk menghubungi kami di support@tokocrypto.com. Kami akan senang menerima saran dari Anda! Cheers. salam to the moon!",2022-08-31 10:28:54,1.8.0
d4df3d35-51db-4556-abb8-23631846f818,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat mudah di gunakan,5,0,2.15.0,2024-12-28 15:46:36,,,2.15.0
